measure,location,sex,age,cause,metric,year,val,upper,lower
YLDs (Years Lived with Disability),Bahrain,Both,Age-standardized,Stomach cancer,Rate,2019,1.547252794,2.126246408,1.040753412
YLDs (Years Lived with Disability),Slovakia,Male,All ages,Stomach cancer,Number,2019,179.839773,256.2894237,114.7943314
YLDs (Years Lived with Disability),Slovakia,Female,All ages,Stomach cancer,Number,2019,128.1677118,185.6859913,81.21045546
YLDs (Years Lived with Disability),Slovakia,Both,All ages,Stomach cancer,Number,2019,308.0074848,435.7691666,201.5274527
YLDs (Years Lived with Disability),Slovakia,Male,All ages,Stomach cancer,Rate,2019,6.775786894,9.656164979,4.325082894
YLDs (Years Lived with Disability),Slovakia,Female,All ages,Stomach cancer,Rate,2019,4.60526463,6.671985605,2.918017596
YLDs (Years Lived with Disability),Slovakia,Both,All ages,Stomach cancer,Rate,2019,5.664794311,8.014554248,3.706440991
YLDs (Years Lived with Disability),Slovakia,Male,Age-standardized,Stomach cancer,Rate,2019,4.651020134,6.594838355,2.993094997
YLDs (Years Lived with Disability),Slovakia,Female,Age-standardized,Stomach cancer,Rate,2019,2.461419133,3.561620046,1.564969559
YLDs (Years Lived with Disability),Slovakia,Both,Age-standardized,Stomach cancer,Rate,2019,3.384795113,4.785402023,2.213567619
YLDs (Years Lived with Disability),Slovenia,Male,All ages,Stomach cancer,Number,1990,73.92069359,107.2351592,48.46490445
YLDs (Years Lived with Disability),Slovenia,Female,All ages,Stomach cancer,Number,1990,53.37596119,75.82111693,33.38352357
YLDs (Years Lived with Disability),Slovenia,Both,All ages,Stomach cancer,Number,1990,127.2966548,179.1393524,83.28295712
YLDs (Years Lived with Disability),Slovenia,Male,All ages,Stomach cancer,Rate,1990,7.72183959,11.2019065,5.062698951
YLDs (Years Lived with Disability),Slovenia,Female,All ages,Stomach cancer,Rate,1990,5.265002456,7.478991627,3.292949291
YLDs (Years Lived with Disability),Slovenia,Both,All ages,Stomach cancer,Rate,1990,6.458212718,9.08837743,4.225241062
YLDs (Years Lived with Disability),Slovenia,Male,Age-standardized,Stomach cancer,Rate,1990,7.542530421,10.82835416,4.973047646
YLDs (Years Lived with Disability),Slovenia,Female,Age-standardized,Stomach cancer,Rate,1990,3.670168218,5.21413314,2.329091734
YLDs (Years Lived with Disability),Slovenia,Both,Age-standardized,Stomach cancer,Rate,1990,5.233633043,7.337209744,3.413952401
YLDs (Years Lived with Disability),Canada,Male,All ages,Stomach cancer,Number,2019,1157.901753,1705.86935,751.18436
YLDs (Years Lived with Disability),Canada,Female,All ages,Stomach cancer,Number,2019,502.590932,718.0494561,328.3591109
YLDs (Years Lived with Disability),Canada,Both,All ages,Stomach cancer,Number,2019,1660.492685,2388.869769,1081.140363
YLDs (Years Lived with Disability),Canada,Male,All ages,Stomach cancer,Rate,2019,6.443618351,9.493008385,4.180272908
YLDs (Years Lived with Disability),Canada,Female,All ages,Stomach cancer,Rate,2019,2.709371086,3.870866566,1.770120837
YLDs (Years Lived with Disability),Canada,Both,All ages,Stomach cancer,Rate,2019,4.546823514,6.541293037,2.9604192
YLDs (Years Lived with Disability),Canada,Male,Age-standardized,Stomach cancer,Rate,2019,3.74816597,5.489830731,2.433101617
YLDs (Years Lived with Disability),Canada,Female,Age-standardized,Stomach cancer,Rate,2019,1.433510398,2.061756643,0.937700123
YLDs (Years Lived with Disability),Canada,Both,Age-standardized,Stomach cancer,Rate,2019,2.518267158,3.640674861,1.646394473
YLDs (Years Lived with Disability),Bermuda,Male,All ages,Stomach cancer,Number,2019,1.695150254,2.399958694,1.141650532
YLDs (Years Lived with Disability),Bermuda,Female,All ages,Stomach cancer,Number,2019,0.671498556,0.946533268,0.448980439
YLDs (Years Lived with Disability),Bermuda,Both,All ages,Stomach cancer,Number,2019,2.36664881,3.340942219,1.591340615
YLDs (Years Lived with Disability),Bermuda,Male,All ages,Stomach cancer,Rate,2019,5.483961489,7.764079333,3.693340773
YLDs (Years Lived with Disability),Bermuda,Female,All ages,Stomach cancer,Rate,2019,2.02750703,2.857940403,1.355641034
YLDs (Years Lived with Disability),Bermuda,Both,All ages,Stomach cancer,Rate,2019,3.696128912,5.217737873,2.48528638
YLDs (Years Lived with Disability),Bermuda,Male,Age-standardized,Stomach cancer,Rate,2019,2.994925668,4.220646505,2.002750237
YLDs (Years Lived with Disability),Bermuda,Female,Age-standardized,Stomach cancer,Rate,2019,0.903675139,1.271030041,0.606831174
YLDs (Years Lived with Disability),Bermuda,Both,Age-standardized,Stomach cancer,Rate,2019,1.845195763,2.592420117,1.235491313
YLDs (Years Lived with Disability),Lao People's Democratic Republic,Male,All ages,Stomach cancer,Number,1990,46.02246681,68.46319921,28.9446537
YLDs (Years Lived with Disability),Lao People's Democratic Republic,Female,All ages,Stomach cancer,Number,1990,36.08260209,53.19248585,20.98298705
YLDs (Years Lived with Disability),Lao People's Democratic Republic,Both,All ages,Stomach cancer,Number,1990,82.10506889,117.7876956,52.46163262
YLDs (Years Lived with Disability),Lao People's Democratic Republic,Male,All ages,Stomach cancer,Rate,1990,2.258305465,3.359463924,1.420303477
YLDs (Years Lived with Disability),Lao People's Democratic Republic,Female,All ages,Stomach cancer,Rate,1990,1.707074439,2.516546138,0.992708917
YLDs (Years Lived with Disability),Lao People's Democratic Republic,Both,All ages,Stomach cancer,Rate,1990,1.977658487,2.837143176,1.263639315
YLDs (Years Lived with Disability),Lao People's Democratic Republic,Male,Age-standardized,Stomach cancer,Rate,1990,4.453638937,6.569808531,2.800543138
YLDs (Years Lived with Disability),Lao People's Democratic Republic,Female,Age-standardized,Stomach cancer,Rate,1990,3.071481525,4.49456232,1.815756246
YLDs (Years Lived with Disability),Lao People's Democratic Republic,Both,Age-standardized,Stomach cancer,Rate,1990,3.712219232,5.34126903,2.42582474
YLDs (Years Lived with Disability),Cabo Verde,Male,All ages,Stomach cancer,Number,2019,15.20408849,21.0213393,10.47758074
YLDs (Years Lived with Disability),Cabo Verde,Female,All ages,Stomach cancer,Number,2019,7.088381096,9.680985427,4.645932383
YLDs (Years Lived with Disability),Cabo Verde,Both,All ages,Stomach cancer,Number,2019,22.29246959,30.205127,15.42901114
YLDs (Years Lived with Disability),Cabo Verde,Male,All ages,Stomach cancer,Rate,2019,5.35683386,7.406417177,3.691550421
YLDs (Years Lived with Disability),Cabo Verde,Female,All ages,Stomach cancer,Rate,2019,2.53394419,3.460744625,1.660821167
YLDs (Years Lived with Disability),Cabo Verde,Both,All ages,Stomach cancer,Rate,2019,3.955629828,5.359670935,2.737761129
YLDs (Years Lived with Disability),Cabo Verde,Male,Age-standardized,Stomach cancer,Rate,2019,8.5688859,11.61317263,5.879850916
YLDs (Years Lived with Disability),Cabo Verde,Female,Age-standardized,Stomach cancer,Rate,2019,2.910400446,4.006457983,1.904655024
YLDs (Years Lived with Disability),Cabo Verde,Both,Age-standardized,Stomach cancer,Rate,2019,5.322116405,7.231171217,3.70879692
YLDs (Years Lived with Disability),Solomon Islands,Male,All ages,Stomach cancer,Number,1990,6.585738287,9.655933472,3.978365871
YLDs (Years Lived with Disability),Solomon Islands,Female,All ages,Stomach cancer,Number,1990,2.872715989,4.41019904,1.497139257
YLDs (Years Lived with Disability),Solomon Islands,Both,All ages,Stomach cancer,Number,1990,9.458454276,13.97174292,5.859005338
YLDs (Years Lived with Disability),Solomon Islands,Male,All ages,Stomach cancer,Rate,1990,3.734620244,5.475657101,2.256039501
YLDs (Years Lived with Disability),Solomon Islands,Female,All ages,Stomach cancer,Rate,1990,1.750573462,2.687483702,0.91232557
YLDs (Years Lived with Disability),Solomon Islands,Both,All ages,Stomach cancer,Rate,1990,2.778267433,4.103972721,1.720987726
YLDs (Years Lived with Disability),Solomon Islands,Male,Age-standardized,Stomach cancer,Rate,1990,7.479420814,10.90436594,4.580477133
YLDs (Years Lived with Disability),Solomon Islands,Female,Age-standardized,Stomach cancer,Rate,1990,4.008236964,5.992636127,2.332137854
YLDs (Years Lived with Disability),Solomon Islands,Both,Age-standardized,Stomach cancer,Rate,1990,5.909473517,8.516268857,3.73234283
YLDs (Years Lived with Disability),Iceland,Male,All ages,Stomach cancer,Number,1990,7.777355053,10.22572748,5.494880616
YLDs (Years Lived with Disability),Iceland,Female,All ages,Stomach cancer,Number,1990,4.577364857,6.212625832,3.243188758
YLDs (Years Lived with Disability),Iceland,Both,All ages,Stomach cancer,Number,1990,12.35471991,16.23609803,8.794368387
YLDs (Years Lived with Disability),Iceland,Male,All ages,Stomach cancer,Rate,1990,6.101326937,8.022072556,4.310728119
YLDs (Years Lived with Disability),Iceland,Female,All ages,Stomach cancer,Rate,1990,3.618435356,4.911119315,2.563760861
YLDs (Years Lived with Disability),Iceland,Both,All ages,Stomach cancer,Rate,1990,4.864616166,6.392891585,3.462743545
YLDs (Years Lived with Disability),Iceland,Male,Age-standardized,Stomach cancer,Rate,1990,5.968929668,7.834787759,4.201714476
YLDs (Years Lived with Disability),Iceland,Female,Age-standardized,Stomach cancer,Rate,1990,2.994612783,4.029799504,2.119173755
YLDs (Years Lived with Disability),Iceland,Both,Age-standardized,Stomach cancer,Rate,1990,4.358141509,5.71452783,3.101208135
YLDs (Years Lived with Disability),Guinea-Bissau,Male,All ages,Stomach cancer,Number,2019,17.35988493,24.94977609,11.0708801
YLDs (Years Lived with Disability),Guinea-Bissau,Female,All ages,Stomach cancer,Number,2019,12.05354112,17.96682483,7.565958033
YLDs (Years Lived with Disability),Guinea-Bissau,Both,All ages,Stomach cancer,Number,2019,29.41342605,42.08363798,18.97219433
YLDs (Years Lived with Disability),Guinea-Bissau,Male,All ages,Stomach cancer,Rate,2019,1.877302044,2.698074661,1.197207581
YLDs (Years Lived with Disability),Guinea-Bissau,Female,All ages,Stomach cancer,Rate,2019,1.234404273,1.83998421,0.77483047
YLDs (Years Lived with Disability),Guinea-Bissau,Both,All ages,Stomach cancer,Rate,2019,1.547104904,2.213540259,0.997910779
YLDs (Years Lived with Disability),Guinea-Bissau,Male,Age-standardized,Stomach cancer,Rate,2019,5.306462224,7.476800985,3.413823991
YLDs (Years Lived with Disability),Guinea-Bissau,Female,Age-standardized,Stomach cancer,Rate,2019,3.04180519,4.490492728,1.942980593
YLDs (Years Lived with Disability),Guinea-Bissau,Both,Age-standardized,Stomach cancer,Rate,2019,4.051611901,5.714280042,2.677851599
YLDs (Years Lived with Disability),Mozambique,Male,All ages,Stomach cancer,Number,1990,54.54316784,77.99370853,36.08603804
YLDs (Years Lived with Disability),Mozambique,Female,All ages,Stomach cancer,Number,1990,35.23427911,49.6153406,22.22341939
YLDs (Years Lived with Disability),Mozambique,Both,All ages,Stomach cancer,Number,1990,89.77744695,124.5075257,59.83099816
YLDs (Years Lived with Disability),Mozambique,Male,All ages,Stomach cancer,Rate,1990,0.87310655,1.248494,0.577651747
YLDs (Years Lived with Disability),Mozambique,Female,All ages,Stomach cancer,Rate,1990,0.516330453,0.727073519,0.325666609
YLDs (Years Lived with Disability),Mozambique,Both,All ages,Stomach cancer,Rate,1990,0.686844434,0.952547705,0.457738435
YLDs (Years Lived with Disability),Mozambique,Male,Age-standardized,Stomach cancer,Rate,1990,2.020286582,2.907634391,1.33836974
YLDs (Years Lived with Disability),Mozambique,Female,Age-standardized,Stomach cancer,Rate,1990,1.163616785,1.65365799,0.729372998
YLDs (Years Lived with Disability),Mozambique,Both,Age-standardized,Stomach cancer,Rate,1990,1.564297636,2.163077723,1.050774821
YLDs (Years Lived with Disability),Myanmar,Male,All ages,Stomach cancer,Number,2019,437.9882704,624.9248484,286.5900214
YLDs (Years Lived with Disability),Myanmar,Female,All ages,Stomach cancer,Number,2019,326.9314272,477.4062318,211.4657919
YLDs (Years Lived with Disability),Myanmar,Both,All ages,Stomach cancer,Number,2019,764.9196976,1072.760269,512.5930604
YLDs (Years Lived with Disability),Myanmar,Male,All ages,Stomach cancer,Rate,2019,1.665364051,2.376153536,1.089702057
YLDs (Years Lived with Disability),Myanmar,Female,All ages,Stomach cancer,Rate,2019,1.152098026,1.682367406,0.745200066
YLDs (Years Lived with Disability),Myanmar,Both,All ages,Stomach cancer,Rate,2019,1.398981444,1.961999038,0.937494723
YLDs (Years Lived with Disability),Myanmar,Male,Age-standardized,Stomach cancer,Rate,2019,2.161517601,3.058439483,1.431202697
YLDs (Years Lived with Disability),Myanmar,Female,Age-standardized,Stomach cancer,Rate,2019,1.265164505,1.835263491,0.821288418
YLDs (Years Lived with Disability),Myanmar,Both,Age-standardized,Stomach cancer,Rate,2019,1.650634192,2.316632054,1.114594915
YLDs (Years Lived with Disability),Ireland,Male,All ages,Stomach cancer,Number,1990,87.07453198,117.8715648,61.14805358
YLDs (Years Lived with Disability),Ireland,Female,All ages,Stomach cancer,Number,1990,56.12543481,75.72193898,39.31585007
YLDs (Years Lived with Disability),Ireland,Both,All ages,Stomach cancer,Number,1990,143.1999668,187.6759744,102.5669397
YLDs (Years Lived with Disability),Ireland,Male,All ages,Stomach cancer,Rate,1990,4.852192964,6.56834512,3.407450475
YLDs (Years Lived with Disability),Ireland,Female,All ages,Stomach cancer,Rate,1990,3.106481282,4.191126302,2.176089196
YLDs (Years Lived with Disability),Ireland,Both,All ages,Stomach cancer,Rate,1990,3.97638481,5.211397116,2.848084605
YLDs (Years Lived with Disability),Ireland,Male,Age-standardized,Stomach cancer,Rate,1990,4.730343272,6.382715811,3.334913014
YLDs (Years Lived with Disability),Ireland,Female,Age-standardized,Stomach cancer,Rate,1990,2.472351516,3.323767628,1.755748828
YLDs (Years Lived with Disability),Ireland,Both,Age-standardized,Stomach cancer,Rate,1990,3.497954576,4.577026937,2.526355949
YLDs (Years Lived with Disability),Oman,Male,All ages,Stomach cancer,Number,1990,13.25281847,19.33790656,8.173489452
YLDs (Years Lived with Disability),Oman,Female,All ages,Stomach cancer,Number,1990,7.154898066,10.58371523,4.415409996
YLDs (Years Lived with Disability),Oman,Both,All ages,Stomach cancer,Number,1990,20.40771654,28.66746937,13.08469835
YLDs (Years Lived with Disability),Oman,Male,All ages,Stomach cancer,Rate,1990,1.169027476,1.705791423,0.720981259
YLDs (Years Lived with Disability),Oman,Female,All ages,Stomach cancer,Rate,1990,0.883828328,1.307382333,0.545425581
YLDs (Years Lived with Disability),Oman,Both,All ages,Stomach cancer,Rate,1990,1.050213644,1.475273699,0.673359448
YLDs (Years Lived with Disability),Oman,Male,Age-standardized,Stomach cancer,Rate,1990,3.634088933,5.221892877,2.2348356
YLDs (Years Lived with Disability),Oman,Female,Age-standardized,Stomach cancer,Rate,1990,2.357840312,3.45715001,1.449989218
YLDs (Years Lived with Disability),Oman,Both,Age-standardized,Stomach cancer,Rate,1990,2.989424959,4.182308015,1.901769308
YLDs (Years Lived with Disability),Gabon,Male,All ages,Stomach cancer,Number,1990,10.58853933,15.26073095,6.72693165
YLDs (Years Lived with Disability),Gabon,Female,All ages,Stomach cancer,Number,1990,6.051621865,9.335949584,3.661183108
YLDs (Years Lived with Disability),Gabon,Both,All ages,Stomach cancer,Number,1990,16.6401612,23.47362793,11.01106894
YLDs (Years Lived with Disability),Gabon,Male,All ages,Stomach cancer,Rate,1990,2.155415162,3.106491824,1.369341891
YLDs (Years Lived with Disability),Gabon,Female,All ages,Stomach cancer,Rate,1990,1.209627094,1.866114212,0.731814773
YLDs (Years Lived with Disability),Gabon,Both,All ages,Stomach cancer,Rate,1990,1.678211924,2.367388262,1.110500491
YLDs (Years Lived with Disability),Gabon,Male,Age-standardized,Stomach cancer,Rate,1990,4.126311937,5.849744439,2.646133118
YLDs (Years Lived with Disability),Gabon,Female,Age-standardized,Stomach cancer,Rate,1990,1.95391017,2.982899294,1.175961806
YLDs (Years Lived with Disability),Gabon,Both,Age-standardized,Stomach cancer,Rate,1990,2.914833232,4.085230994,1.951580351
YLDs (Years Lived with Disability),Tonga,Male,All ages,Stomach cancer,Number,1990,1.308311825,1.845620449,0.861606001
YLDs (Years Lived with Disability),Tonga,Female,All ages,Stomach cancer,Number,1990,0.653719047,0.907612331,0.439648238
YLDs (Years Lived with Disability),Tonga,Both,All ages,Stomach cancer,Number,1990,1.962030872,2.727260889,1.334279772
YLDs (Years Lived with Disability),Tonga,Male,All ages,Stomach cancer,Rate,1990,2.683726247,3.785901759,1.767403302
YLDs (Years Lived with Disability),Tonga,Female,All ages,Stomach cancer,Rate,1990,1.360798157,1.889308858,0.915182928
YLDs (Years Lived with Disability),Tonga,Both,All ages,Stomach cancer,Rate,1990,2.0271174,2.817732423,1.378541888
YLDs (Years Lived with Disability),Tonga,Male,Age-standardized,Stomach cancer,Rate,1990,4.957768849,6.850832888,3.342724519
YLDs (Years Lived with Disability),Tonga,Female,Age-standardized,Stomach cancer,Rate,1990,2.279325859,3.181685855,1.53650306
YLDs (Years Lived with Disability),Tonga,Both,Age-standardized,Stomach cancer,Rate,1990,3.550249767,4.913837498,2.451924407
YLDs (Years Lived with Disability),Egypt,Male,All ages,Stomach cancer,Number,2019,473.9656815,733.0597896,282.3194242
YLDs (Years Lived with Disability),Egypt,Female,All ages,Stomach cancer,Number,2019,270.6758587,420.0132364,162.4655006
YLDs (Years Lived with Disability),Egypt,Both,All ages,Stomach cancer,Number,2019,744.6415402,1098.195098,460.8127996
YLDs (Years Lived with Disability),Egypt,Male,All ages,Stomach cancer,Rate,2019,0.922801727,1.427252786,0.549670287
YLDs (Years Lived with Disability),Egypt,Female,All ages,Stomach cancer,Rate,2019,0.567359992,0.880384041,0.34054173
YLDs (Years Lived with Disability),Egypt,Both,All ages,Stomach cancer,Rate,2019,0.75163512,1.108509209,0.465140696
YLDs (Years Lived with Disability),Egypt,Male,Age-standardized,Stomach cancer,Rate,2019,1.372764861,2.073008984,0.815684214
YLDs (Years Lived with Disability),Egypt,Female,Age-standardized,Stomach cancer,Rate,2019,1.048725605,1.595941326,0.630311438
YLDs (Years Lived with Disability),Egypt,Both,Age-standardized,Stomach cancer,Rate,2019,1.213065601,1.757743402,0.754885018
YLDs (Years Lived with Disability),United States of America,Male,All ages,Stomach cancer,Number,2019,6018.202505,8124.316279,4051.921672
YLDs (Years Lived with Disability),United States of America,Female,All ages,Stomach cancer,Number,2019,3645.955138,4930.110508,2511.248372
YLDs (Years Lived with Disability),United States of America,Both,All ages,Stomach cancer,Number,2019,9664.157643,12671.3178,6677.638473
YLDs (Years Lived with Disability),United States of America,Male,All ages,Stomach cancer,Rate,2019,3.731314446,5.037115096,2.512210889
YLDs (Years Lived with Disability),United States of America,Female,All ages,Stomach cancer,Rate,2019,2.187271376,2.957658333,1.506541215
YLDs (Years Lived with Disability),United States of America,Both,All ages,Stomach cancer,Rate,2019,2.946580605,3.863457184,2.035997418
YLDs (Years Lived with Disability),United States of America,Male,Age-standardized,Stomach cancer,Rate,2019,2.451942616,3.322683845,1.64291529
YLDs (Years Lived with Disability),United States of America,Female,Age-standardized,Stomach cancer,Rate,2019,1.253739384,1.700634536,0.863231198
YLDs (Years Lived with Disability),United States of America,Both,Age-standardized,Stomach cancer,Rate,2019,1.810714613,2.386567398,1.250653
YLDs (Years Lived with Disability),Philippines,Male,All ages,Stomach cancer,Number,2019,540.7652491,779.3141045,347.3930401
YLDs (Years Lived with Disability),Philippines,Female,All ages,Stomach cancer,Number,2019,331.4178129,485.0669926,217.3115303
YLDs (Years Lived with Disability),Philippines,Both,All ages,Stomach cancer,Number,2019,872.183062,1227.300482,586.2417557
YLDs (Years Lived with Disability),Philippines,Male,All ages,Stomach cancer,Rate,2019,0.951074951,1.370624546,0.610980123
YLDs (Years Lived with Disability),Philippines,Female,All ages,Stomach cancer,Rate,2019,0.599477527,0.877402329,0.393078989
YLDs (Years Lived with Disability),Philippines,Both,All ages,Stomach cancer,Rate,2019,0.777743502,1.094408979,0.522763782
YLDs (Years Lived with Disability),Philippines,Male,Age-standardized,Stomach cancer,Rate,2019,1.43069342,2.049818992,0.926494786
YLDs (Years Lived with Disability),Philippines,Female,Age-standardized,Stomach cancer,Rate,2019,0.798268973,1.159256226,0.523145321
YLDs (Years Lived with Disability),Philippines,Both,Age-standardized,Stomach cancer,Rate,2019,1.09209704,1.532364287,0.737842124
YLDs (Years Lived with Disability),Somalia,Male,All ages,Stomach cancer,Number,2019,103.7748968,157.9485715,59.37521808
YLDs (Years Lived with Disability),Somalia,Female,All ages,Stomach cancer,Number,2019,70.26974649,116.6490287,40.56764222
YLDs (Years Lived with Disability),Somalia,Both,All ages,Stomach cancer,Number,2019,174.0446433,259.5926268,105.7523685
YLDs (Years Lived with Disability),Somalia,Male,All ages,Stomach cancer,Rate,2019,1.000247776,1.522407752,0.572295725
YLDs (Years Lived with Disability),Somalia,Female,All ages,Stomach cancer,Rate,2019,0.704939672,1.170212391,0.406970878
YLDs (Years Lived with Disability),Somalia,Both,All ages,Stomach cancer,Rate,2019,0.855545817,1.276071367,0.519843615
YLDs (Years Lived with Disability),Somalia,Male,Age-standardized,Stomach cancer,Rate,2019,3.284148262,4.940973571,1.892308782
YLDs (Years Lived with Disability),Somalia,Female,Age-standardized,Stomach cancer,Rate,2019,1.7111607,2.831281412,0.98719569
YLDs (Years Lived with Disability),Somalia,Both,Age-standardized,Stomach cancer,Rate,2019,2.363294242,3.493886967,1.463909738
YLDs (Years Lived with Disability),Argentina,Male,Age-standardized,Stomach cancer,Rate,1990,4.867311949,6.462641199,3.417001458
YLDs (Years Lived with Disability),Argentina,Female,Age-standardized,Stomach cancer,Rate,1990,2.044013053,2.731566437,1.428741189
YLDs (Years Lived with Disability),Argentina,Both,Age-standardized,Stomach cancer,Rate,1990,3.30126923,4.280476235,2.330357617
YLDs (Years Lived with Disability),Saint Vincent and the Grenadines,Male,All ages,Stomach cancer,Number,2019,2.294992019,3.131167667,1.581563559
YLDs (Years Lived with Disability),Saint Vincent and the Grenadines,Female,All ages,Stomach cancer,Number,2019,1.266050701,1.743427233,0.861805855
YLDs (Years Lived with Disability),Saint Vincent and the Grenadines,Both,All ages,Stomach cancer,Number,2019,3.56104272,4.810416149,2.474071843
YLDs (Years Lived with Disability),Saint Vincent and the Grenadines,Male,All ages,Stomach cancer,Rate,2019,3.966598644,5.411820746,2.733529274
YLDs (Years Lived with Disability),Saint Vincent and the Grenadines,Female,All ages,Stomach cancer,Rate,2019,2.290013489,3.153484988,1.558821485
YLDs (Years Lived with Disability),Saint Vincent and the Grenadines,Both,All ages,Stomach cancer,Rate,2019,3.14736377,4.251600078,2.186664047
YLDs (Years Lived with Disability),Saint Vincent and the Grenadines,Male,Age-standardized,Stomach cancer,Rate,2019,3.338284914,4.560163204,2.332252667
YLDs (Years Lived with Disability),Saint Vincent and the Grenadines,Female,Age-standardized,Stomach cancer,Rate,2019,1.94968098,2.678991763,1.324373327
YLDs (Years Lived with Disability),Saint Vincent and the Grenadines,Both,Age-standardized,Stomach cancer,Rate,2019,2.662689981,3.592420599,1.851868175
YLDs (Years Lived with Disability),Armenia,Male,All ages,Stomach cancer,Number,2019,82.66306495,117.4082512,54.24140439
YLDs (Years Lived with Disability),Armenia,Female,All ages,Stomach cancer,Number,2019,50.34089339,70.12986601,34.12107876
YLDs (Years Lived with Disability),Armenia,Both,All ages,Stomach cancer,Number,2019,133.0039583,180.4399399,91.07567416
YLDs (Years Lived with Disability),Armenia,Male,All ages,Stomach cancer,Rate,2019,5.671649373,8.055573972,3.721592314
YLDs (Years Lived with Disability),Armenia,Female,All ages,Stomach cancer,Rate,2019,3.222444348,4.489185137,2.184174137
YLDs (Years Lived with Disability),Armenia,Both,All ages,Stomach cancer,Rate,2019,4.404579598,5.975476879,3.016076072
YLDs (Years Lived with Disability),Armenia,Male,Age-standardized,Stomach cancer,Rate,2019,4.681513639,6.508625366,3.084363455
YLDs (Years Lived with Disability),Armenia,Female,Age-standardized,Stomach cancer,Rate,2019,2.131328155,2.934331503,1.438249496
YLDs (Years Lived with Disability),Armenia,Both,Age-standardized,Stomach cancer,Rate,2019,3.232816154,4.378728579,2.231803264
YLDs (Years Lived with Disability),Liberia,Male,All ages,Stomach cancer,Number,2019,28.3199736,42.75597658,17.12770252
YLDs (Years Lived with Disability),Liberia,Female,All ages,Stomach cancer,Number,2019,20.70667045,30.97885508,12.13582284
YLDs (Years Lived with Disability),Liberia,Both,All ages,Stomach cancer,Number,2019,49.02664405,72.18477802,30.18916592
YLDs (Years Lived with Disability),Liberia,Male,All ages,Stomach cancer,Rate,2019,1.174034606,1.772494454,0.710047113
YLDs (Years Lived with Disability),Liberia,Female,All ages,Stomach cancer,Rate,2019,0.870864444,1.3028837,0.510398648
YLDs (Years Lived with Disability),Liberia,Both,All ages,Stomach cancer,Rate,2019,1.023540639,1.507018382,0.630266231
YLDs (Years Lived with Disability),Liberia,Male,Age-standardized,Stomach cancer,Rate,2019,2.845023613,4.152473477,1.759912341
YLDs (Years Lived with Disability),Liberia,Female,Age-standardized,Stomach cancer,Rate,2019,2.12858714,3.161953285,1.261630288
YLDs (Years Lived with Disability),Liberia,Both,Age-standardized,Stomach cancer,Rate,2019,2.491655252,3.625611572,1.583662303
YLDs (Years Lived with Disability),Uruguay,Male,All ages,Stomach cancer,Number,1990,101.9490619,134.6641053,71.22352661
YLDs (Years Lived with Disability),Uruguay,Female,All ages,Stomach cancer,Number,1990,56.46737336,75.30817703,39.11450902
YLDs (Years Lived with Disability),Uruguay,Both,All ages,Stomach cancer,Number,1990,158.4164353,206.1218248,110.8221291
YLDs (Years Lived with Disability),Uruguay,Male,All ages,Stomach cancer,Rate,1990,6.678196772,8.821203223,4.665513508
YLDs (Years Lived with Disability),Uruguay,Female,All ages,Stomach cancer,Rate,1990,3.501153553,4.669342239,2.425221753
YLDs (Years Lived with Disability),Uruguay,Both,All ages,Stomach cancer,Rate,1990,5.046045304,6.565607063,3.530021889
YLDs (Years Lived with Disability),Uruguay,Male,Age-standardized,Stomach cancer,Rate,1990,6.072178406,7.963069496,4.267943264
YLDs (Years Lived with Disability),Uruguay,Female,Age-standardized,Stomach cancer,Rate,1990,2.592970199,3.461459958,1.80941167
YLDs (Years Lived with Disability),Uruguay,Both,Age-standardized,Stomach cancer,Rate,1990,4.129921677,5.368333895,2.89755847
YLDs (Years Lived with Disability),Denmark,Male,All ages,Stomach cancer,Number,2019,132.3771068,193.5073899,85.31330354
YLDs (Years Lived with Disability),Denmark,Female,All ages,Stomach cancer,Number,2019,63.32910953,90.33892779,41.44617647
YLDs (Years Lived with Disability),Denmark,Both,All ages,Stomach cancer,Number,2019,195.7062163,282.0870455,129.4287597
YLDs (Years Lived with Disability),Denmark,Male,All ages,Stomach cancer,Rate,2019,4.582878571,6.699201185,2.953535699
YLDs (Years Lived with Disability),Denmark,Female,All ages,Stomach cancer,Rate,2019,2.173107399,3.099936093,1.422205261
YLDs (Years Lived with Disability),Denmark,Both,All ages,Stomach cancer,Rate,2019,3.372655644,4.861278727,2.23047916
YLDs (Years Lived with Disability),Denmark,Male,Age-standardized,Stomach cancer,Rate,2019,2.568510253,3.739305615,1.651691114
YLDs (Years Lived with Disability),Denmark,Female,Age-standardized,Stomach cancer,Rate,2019,1.074045442,1.533328192,0.703186779
YLDs (Years Lived with Disability),Denmark,Both,Age-standardized,Stomach cancer,Rate,2019,1.781115274,2.562766147,1.168565004
YLDs (Years Lived with Disability),Bhutan,Male,All ages,Stomach cancer,Number,2019,5.686934838,8.635860956,3.398094583
YLDs (Years Lived with Disability),Bhutan,Female,All ages,Stomach cancer,Number,2019,5.018049656,8.206446007,3.007812261
YLDs (Years Lived with Disability),Bhutan,Both,All ages,Stomach cancer,Number,2019,10.70498449,15.77349127,6.809971118
YLDs (Years Lived with Disability),Bhutan,Male,All ages,Stomach cancer,Rate,2019,1.44788377,2.198675257,0.865149001
YLDs (Years Lived with Disability),Bhutan,Female,All ages,Stomach cancer,Rate,2019,1.388217873,2.270271479,0.832095938
